latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
34.26502,-117.65539,367,0.47,0.64,11-09-2024,1959,N20,VIIRS,h,2,302.56,18.49,D,0
34.27637,-117.65907,346.84,0.47,0.64,11-09-2024,1959,N20,VIIRS,n,2,302.42,13.77,D,0
34.27321,-117.67088,353.73,0.47,0.64,11-09-2024,1959,N20,VIIRS,n,2,306.41,13.77,D,0
34.29848,-117.64564,345.08,0.47,0.64,11-09-2024,1959,N20,VIIRS,n,2,295.97,5.6,D,0
34.30363,-117.64941,349.62,0.47,0.64,11-09-2024,1959,N20,VIIRS,n,2,299.72,9.49,D,0
34.27091,-117.77196,338.58,0.47,0.64,11-09-2024,1959,N20,VIIRS,n,2,307.31,6.52,D,0
34.2774,-117.77094,367,0.47,0.64,11-09-2024,1959,N20,VIIRS,h,2,306.2,6.52,D,0
34.27391,-117.78397,367,0.47,0.64,11-09-2024,1959,N20,VIIRS,h,2,303.06,28.91,D,0
34.32047,-117.63249,367,0.46,0.64,11-09-2024,1959,N20,VIIRS,h,2,299.57,28.64,D,0
34.28495,-117.76597,367,0.47,0.64,11-09-2024,1959,N20,VIIRS,h,2,308.21,256.67,D,0
34.28394,-117.76975,367,0.47,0.64,11-09-2024,1959,N20,VIIRS,h,2,357.04,256.67,D,0
34.3196,-117.63575,336.71,0.46,0.64,11-09-2024,1959,N20,VIIRS,n,2,295.65,13.66,D,0
34.28058,-117.7823,355.49,0.47,0.64,11-09-2024,1959,N20,VIIRS,n,2,298.96,87.23,D,0
34.27948,-117.78639,344.57,0.47,0.64,11-09-2024,1959,N20,VIIRS,n,2,296.64,87.23,D,0
34.38198,-117.65803,367,0.46,0.64,11-09-2024,1959,N20,VIIRS,h,2,297.28,10.01,D,0
34.3746,-117.6855,367,0.46,0.64,11-09-2024,1959,N20,VIIRS,h,2,302.04,12.27,D,0
34.38092,-117.66197,355,0.46,0.64,11-09-2024,1959,N20,VIIRS,n,2,302.43,10.01,D,0
34.37346,-117.68974,340.11,0.47,0.64,11-09-2024,1959,N20,VIIRS,n,2,300.07,12.27,D,0
34.38255,-117.67887,367,0.46,0.64,11-09-2024,1959,N20,VIIRS,h,2,301.43,12.95,D,0
34.38826,-117.6576,332.81,0.46,0.64,11-09-2024,1959,N20,VIIRS,n,2,296.72,3.22,D,0
34.38135,-117.68336,356.07,0.46,0.64,11-09-2024,1959,N20,VIIRS,n,2,303.47,12.95,D,0
34.38007,-117.68812,341.43,0.46,0.64,11-09-2024,1959,N20,VIIRS,n,2,298.32,8.56,D,0
34.37872,-117.69315,339.17,0.47,0.64,11-09-2024,1959,N20,VIIRS,n,2,297.35,8.56,D,0
34.37745,-117.69786,330.54,0.47,0.64,11-09-2024,1959,N20,VIIRS,n,2,297.96,18.36,D,0
34.37623,-117.70239,339.09,0.47,0.64,11-09-2024,1959,N20,VIIRS,n,2,299.9,18.36,D,0
34.37498,-117.70704,349.94,0.47,0.64,11-09-2024,1959,N20,VIIRS,n,2,303.44,17.63,D,0
34.37035,-117.72428,340.27,0.47,0.64,11-09-2024,1959,N20,VIIRS,n,2,301.29,9.52,D,0
34.36849,-117.73125,347.73,0.47,0.64,11-09-2024,1959,N20,VIIRS,n,2,301.73,9.64,D,0
34.38274,-117.70118,367,0.47,0.64,11-09-2024,1959,N20,VIIRS,h,2,300.06,18.36,D,0
34.28672,-117.78254,312.34,0.47,0.64,11-09-2024,1959,N20,VIIRS,l,2,313.46,87.23,D,0
34.33909,-117.63191,367,0.46,0.64,11-09-2024,1959,N20,VIIRS,h,2,305.9,25.42,D,0
34.34,-117.62851,348.63,0.46,0.64,11-09-2024,1959,N20,VIIRS,n,2,294.5,25.42,D,0
34.33815,-117.63544,342.09,0.46,0.64,11-09-2024,1959,N20,VIIRS,n,2,296.98,30.68,D,0
34.34597,-117.6292,331.33,0.46,0.64,11-09-2024,1959,N20,VIIRS,n,2,295.09,7.05,D,0
34.34501,-117.63284,346.42,0.46,0.64,11-09-2024,1959,N20,VIIRS,n,2,297.42,9.41,D,0
34.34402,-117.63654,342.87,0.46,0.64,11-09-2024,1959,N20,VIIRS,n,2,298.2,9.41,D,0
34.34301,-117.64035,334.78,0.46,0.64,11-09-2024,1959,N20,VIIRS,n,2,296.81,17.7,D,0
34.34198,-117.64424,348.65,0.46,0.64,11-09-2024,1959,N20,VIIRS,n,2,296.52,17.7,D,0
34.34097,-117.64807,353.47,0.46,0.64,11-09-2024,1959,N20,VIIRS,n,2,299.65,22.58,D,0
34.35011,-117.63681,367,0.46,0.64,11-09-2024,1959,N20,VIIRS,h,2,301.23,9.41,D,0
34.35112,-117.633,331,0.46,0.64,11-09-2024,1959,N20,VIIRS,n,2,294.36,7.05,D,0
34.3491,-117.64062,343.4,0.46,0.64,11-09-2024,1959,N20,VIIRS,n,2,296.74,9.41,D,0
34.34808,-117.64449,346.77,0.46,0.64,11-09-2024,1959,N20,VIIRS,n,2,297.34,17.7,D,0
34.34714,-117.648,355.59,0.46,0.64,11-09-2024,1959,N20,VIIRS,n,2,308.95,17.7,D,0
34.34627,-117.65129,355.35,0.46,0.64,11-09-2024,1959,N20,VIIRS,n,2,304.66,22.58,D,0
34.35444,-117.64372,330.24,0.46,0.64,11-09-2024,1959,N20,VIIRS,n,2,298.8,5.7,D,0
34.33107,-117.7556,337.62,0.47,0.64,11-09-2024,1959,N20,VIIRS,n,2,301.32,6.91,D,0
34.33426,-117.62936,348.51,0.46,0.64,11-09-2024,1959,N20,VIIRS,n,2,294.93,18.48,D,0
34.34134,-117.62598,331.11,0.46,0.64,11-09-2024,1959,N20,VIIRS,n,2,293.37,2.69,D,0
34.34045,-117.62929,351.59,0.46,0.64,11-09-2024,1959,N20,VIIRS,n,2,295.39,18.48,D,0
34.33952,-117.63268,355.59,0.46,0.64,11-09-2024,1959,N20,VIIRS,n,2,304.81,18.48,D,0
34.33854,-117.63631,338.78,0.46,0.64,11-09-2024,1959,N20,VIIRS,n,2,296.64,15.2,D,0
34.33743,-117.64043,333.16,0.46,0.64,11-09-2024,1959,N20,VIIRS,n,2,296.76,15.2,D,0
34.34234,-117.64503,367,0.46,0.64,11-09-2024,1959,N20,VIIRS,h,2,299.66,16.9,D,0
34.34132,-117.6488,367,0.46,0.64,11-09-2024,1959,N20,VIIRS,h,2,301.95,15.34,D,0
34.34542,-117.63364,349.32,0.46,0.64,11-09-2024,1959,N20,VIIRS,n,2,297.71,8.44,D,0
34.34441,-117.6374,346.71,0.46,0.64,11-09-2024,1959,N20,VIIRS,n,2,299.71,8.44,D,0
34.34338,-117.64121,336.02,0.46,0.64,11-09-2024,1959,N20,VIIRS,n,2,296.96,16.9,D,0
34.34023,-117.65282,330.55,0.46,0.64,11-09-2024,1959,N20,VIIRS,n,2,298.61,15.34,D,0
34.35054,-117.63751,367,0.46,0.64,11-09-2024,1959,N20,VIIRS,h,2,300.41,8.44,D,0
34.34754,-117.6486,367,0.46,0.64,11-09-2024,1959,N20,VIIRS,h,2,305.87,16.9,D,0
34.35156,-117.63375,330.96,0.46,0.64,11-09-2024,1959,N20,VIIRS,n,2,294.15,9.91,D,0
34.34952,-117.6413,337.72,0.46,0.64,11-09-2024,1959,N20,VIIRS,n,2,295.29,8.44,D,0
34.34847,-117.64514,344.73,0.46,0.64,11-09-2024,1959,N20,VIIRS,n,2,297.28,16.9,D,0
34.34666,-117.65184,355.47,0.46,0.64,11-09-2024,1959,N20,VIIRS,n,2,303.09,15.34,D,0
34.33083,-117.75597,337.14,0.47,0.64,11-09-2024,1959,N20,VIIRS,n,2,301.23,9.2,D,0
34.36948,-117.63582,338.61,0.46,0.64,11-09-2024,1959,N20,VIIRS,n,2,299.11,5.42,D,0
34.3682,-117.64058,339.47,0.46,0.64,11-09-2024,1959,N20,VIIRS,n,2,301.89,5.42,D,0
34.37725,-117.62983,333.83,0.46,0.64,11-09-2024,1959,N20,VIIRS,n,2,299.02,5.89,D,0
34.37606,-117.63425,349.44,0.46,0.64,11-09-2024,1959,N20,VIIRS,n,2,302.41,5.89,D,0
34.37492,-117.6385,333.66,0.46,0.64,11-09-2024,1959,N20,VIIRS,n,2,301.64,5.42,D,0
34.37384,-117.64248,340,0.46,0.64,11-09-2024,1959,N20,VIIRS,n,2,302.29,5.42,D,0
34.37273,-117.64661,335.57,0.46,0.64,11-09-2024,1959,N20,VIIRS,n,2,303.48,11.46,D,0
34.37941,-117.64471,367,0.46,0.64,11-09-2024,1959,N20,VIIRS,h,2,304.99,22.56,D,0
34.37844,-117.6483,341.16,0.46,0.64,11-09-2024,1959,N20,VIIRS,n,2,300.69,11.5,D,0
34.37744,-117.652,333.26,0.46,0.64,11-09-2024,1959,N20,VIIRS,n,2,302.27,11.5,D,0
34.37628,-117.65633,332.31,0.46,0.64,11-09-2024,1959,N20,VIIRS,n,2,305.43,10.01,D,0
34.28288,-117.77372,367,0.47,0.64,11-09-2024,1959,N20,VIIRS,l,2,372.9,580.87,D,0
34.28168,-117.77817,367,0.47,0.64,11-09-2024,1959,N20,VIIRS,l,2,338.83,580.87,D,0
34.32622,-117.634,367,0.46,0.64,11-09-2024,1959,N20,VIIRS,h,2,300.47,28.64,D,0
34.28997,-117.77039,367,0.47,0.64,11-09-2024,1959,N20,VIIRS,h,2,303.15,256.67,D,0
34.32511,-117.63819,355.66,0.46,0.64,11-09-2024,1959,N20,VIIRS,n,2,300.58,13.66,D,0
34.3238,-117.64311,334.41,0.46,0.64,11-09-2024,1959,N20,VIIRS,n,2,297.37,13.66,D,0
34.31813,-117.66444,354.32,0.47,0.64,11-09-2024,1959,N20,VIIRS,n,2,297.29,13.2,D,0
34.31571,-117.67364,343.61,0.47,0.64,11-09-2024,1959,N20,VIIRS,n,2,300.9,10.33,D,0
34.29119,-117.76585,340.22,0.47,0.64,11-09-2024,1959,N20,VIIRS,n,2,301.61,256.67,D,0
34.28563,-117.78664,356.19,0.47,0.64,11-09-2024,1959,N20,VIIRS,n,2,300.43,87.23,D,0
34.28445,-117.79108,337.34,0.47,0.64,11-09-2024,1959,N20,VIIRS,n,2,298.39,18.24,D,0
34.28886,-117.77457,367,0.47,0.64,11-09-2024,1959,N20,VIIRS,l,2,336.64,580.87,D,0
34.2878,-117.77853,367,0.47,0.64,11-09-2024,1959,N20,VIIRS,l,2,368.6,580.87,D,0
34.76577,-118.54006,341.75,0.41,0.6,11-09-2024,2140,N20,VIIRS,n,2,310.71,9.19,D,0
34.76126,-118.54218,367,0.41,0.6,11-09-2024,2140,N20,VIIRS,h,2,310.87,5.38,D,0
34.41966,-117.66928,344.19,0.46,0.63,11-09-2024,2140,N20,VIIRS,n,2,319.04,50.37,D,0
34.41992,-117.66408,352.61,0.46,0.63,11-09-2024,2140,N20,VIIRS,n,2,322.78,50.37,D,0
34.42019,-117.65868,340.24,0.46,0.63,11-09-2024,2140,N20,VIIRS,n,2,308.14,21.82,D,0
34.41428,-117.65955,346.62,0.46,0.63,11-09-2024,2140,N20,VIIRS,n,2,309.47,9.89,D,0
34.41375,-117.67006,367,0.46,0.63,11-09-2024,2140,N20,VIIRS,h,2,319.33,37.19,D,0
34.41402,-117.66482,367,0.46,0.63,11-09-2024,2140,N20,VIIRS,h,2,317.09,37.19,D,0
34.40753,-117.67742,350.36,0.46,0.63,11-09-2024,2140,N20,VIIRS,n,2,308.23,65.16,D,0
34.40781,-117.67168,367,0.46,0.63,11-09-2024,2140,N20,VIIRS,h,2,309.99,37.19,D,0
34.40157,-117.67954,351.03,0.46,0.63,11-09-2024,2140,N20,VIIRS,n,2,303.44,19.86,D,0
34.395,-117.69405,335.95,0.45,0.63,11-09-2024,2140,N20,VIIRS,n,2,296.26,10.92,D,0
34.38951,-117.69309,336,0.45,0.63,11-09-2024,2140,N20,VIIRS,n,2,295.95,10.17,D,0
34.38927,-117.69738,353.36,0.45,0.63,11-09-2024,2140,N20,VIIRS,n,2,309.74,14.9,D,0
34.38906,-117.70129,347.57,0.45,0.63,11-09-2024,2140,N20,VIIRS,n,2,301.29,14.9,D,0
34.39616,-117.67875,367,0.45,0.63,11-09-2024,2140,N20,VIIRS,h,2,310.09,17.35,D,0
34.39515,-117.697,367,0.45,0.63,11-09-2024,2140,N20,VIIRS,h,2,302.67,11.73,D,0
34.39647,-117.67319,342.52,0.46,0.63,11-09-2024,2140,N20,VIIRS,n,2,300.08,17.35,D,0
34.39577,-117.68581,330.93,0.45,0.63,11-09-2024,2140,N20,VIIRS,n,2,298.24,25.94,D,0
34.39491,-117.70125,342.59,0.45,0.63,11-09-2024,2140,N20,VIIRS,n,2,301.26,11.73,D,0
34.40211,-117.67714,340.98,0.45,0.63,11-09-2024,2140,N20,VIIRS,n,2,303.5,17.35,D,0
34.40842,-117.6694,356.01,0.46,0.63,11-09-2024,2140,N20,VIIRS,n,2,308.97,64.94,D,0
34.41466,-117.66275,367,0.46,0.63,11-09-2024,2140,N20,VIIRS,h,2,317.44,25.6,D,0
34.41436,-117.668,367,0.46,0.63,11-09-2024,2140,N20,VIIRS,h,2,316.91,64.94,D,0
34.38284,-117.70354,367,0.45,0.63,11-09-2024,2140,N20,VIIRS,h,2,298.83,17.65,D,0
34.39562,-117.68127,348.3,0.46,0.63,11-09-2024,2140,N20,VIIRS,n,2,311.2,19.86,D,0
34.38259,-117.70859,367,0.45,0.63,11-09-2024,2140,N20,VIIRS,h,2,300.39,17.65,D,0
34.38233,-117.71397,367,0.45,0.63,11-09-2024,2140,N20,VIIRS,h,2,298.11,14.28,D,0
34.38206,-117.71954,367,0.45,0.63,11-09-2024,2140,N20,VIIRS,h,2,299.73,14.28,D,0
34.38399,-117.67966,336.36,0.46,0.63,11-09-2024,2140,N20,VIIRS,n,2,298.25,6.65,D,0
34.38372,-117.68524,351.72,0.46,0.63,11-09-2024,2140,N20,VIIRS,n,2,299.4,9.96,D,0
34.38326,-117.69466,351.64,0.45,0.63,11-09-2024,2140,N20,VIIRS,n,2,299.74,18.36,D,0
34.38911,-117.69475,367,0.45,0.63,11-09-2024,2140,N20,VIIRS,h,2,297.72,18.36,D,0
34.38993,-117.67788,341.11,0.46,0.63,11-09-2024,2140,N20,VIIRS,n,2,298.88,6.65,D,0
34.38961,-117.68447,345.67,0.46,0.63,11-09-2024,2140,N20,VIIRS,n,2,299.48,9.96,D,0
34.38891,-117.69881,350.33,0.45,0.63,11-09-2024,2140,N20,VIIRS,n,2,307.63,18.36,D,0
34.38872,-117.70274,345.67,0.45,0.63,11-09-2024,2140,N20,VIIRS,n,2,299.3,17.65,D,0
34.39592,-117.67525,367,0.46,0.63,11-09-2024,2140,N20,VIIRS,h,2,301.19,30.11,D,0
34.39477,-117.69861,367,0.45,0.63,11-09-2024,2140,N20,VIIRS,h,2,306.61,10.92,D,0
34.38366,-117.69308,333.29,0.45,0.63,11-09-2024,2140,N20,VIIRS,n,2,299.24,10.17,D,0
34.38342,-117.69745,340.41,0.45,0.63,11-09-2024,2140,N20,VIIRS,n,2,298.56,14.9,D,0
34.38318,-117.70184,353.2,0.45,0.63,11-09-2024,2140,N20,VIIRS,n,2,296.49,14.9,D,0
34.38292,-117.70654,355.04,0.45,0.63,11-09-2024,2140,N20,VIIRS,n,2,302.48,21.75,D,0
34.38264,-117.71178,355.97,0.45,0.63,11-09-2024,2140,N20,VIIRS,n,2,300.68,21.75,D,0
34.38203,-117.72285,340.1,0.45,0.63,11-09-2024,2140,N20,VIIRS,n,2,297.21,9.85,D,0
34.38091,-117.7432,344.17,0.45,0.63,11-09-2024,2140,N20,VIIRS,n,2,297.03,10.63,D,0
34.39014,-117.6817,367,0.45,0.63,11-09-2024,2140,N20,VIIRS,h,2,301.61,7.35,D,0
34.37781,-117.69299,349.13,0.45,0.63,11-09-2024,2140,N20,VIIRS,n,2,302.09,13.37,D,0
34.30487,-117.64456,367,0.46,0.63,11-09-2024,2140,N20,VIIRS,h,2,302.94,25.26,D,0
34.30468,-117.64822,355.41,0.46,0.63,11-09-2024,2140,N20,VIIRS,n,2,306.07,25.26,D,0
34.30448,-117.65173,337.86,0.46,0.63,11-09-2024,2140,N20,VIIRS,n,2,301.34,11.43,D,0
34.30334,-117.67258,343.51,0.45,0.63,11-09-2024,2140,N20,VIIRS,n,2,299.93,6.32,D,0
34.27398,-117.78178,367,0.45,0.63,11-09-2024,2140,N20,VIIRS,h,2,301.26,9.06,D,0
34.27376,-117.78622,348.48,0.45,0.63,11-09-2024,2140,N20,VIIRS,n,2,303.01,11.57,D,0
34.28014,-117.77499,354.4,0.45,0.63,11-09-2024,2140,N20,VIIRS,n,2,301.97,9.06,D,0
34.27988,-117.78022,334.86,0.45,0.63,11-09-2024,2140,N20,VIIRS,n,2,299.13,9.06,D,0
34.28592,-117.77602,367,0.45,0.63,11-09-2024,2140,N20,VIIRS,h,2,308.6,9.9,D,0
34.28626,-117.76909,334.65,0.45,0.63,11-09-2024,2140,N20,VIIRS,n,2,304.82,13.06,D,0
34.298,-117.65068,367,0.46,0.63,11-09-2024,2140,N20,VIIRS,h,2,299.45,10.98,D,0
34.29219,-117.767,367,0.45,0.63,11-09-2024,2140,N20,VIIRS,h,2,309.07,13.06,D,0
34.29185,-117.77388,367,0.45,0.63,11-09-2024,2140,N20,VIIRS,h,2,313.27,13.06,D,0
34.29818,-117.64703,355.84,0.46,0.63,11-09-2024,2140,N20,VIIRS,n,2,299.12,9.61,D,0
34.29782,-117.65419,354,0.46,0.63,11-09-2024,2140,N20,VIIRS,n,2,302.13,10.98,D,0
34.29149,-117.78098,333.49,0.45,0.63,11-09-2024,2140,N20,VIIRS,n,2,304.97,9.9,D,0
34.30422,-117.64341,367,0.46,0.63,11-09-2024,2140,N20,VIIRS,h,2,296.4,30.57,D,0
34.30386,-117.65063,367,0.46,0.63,11-09-2024,2140,N20,VIIRS,h,2,302.92,11.62,D,0
34.30404,-117.6471,344.54,0.46,0.63,11-09-2024,2140,N20,VIIRS,n,2,311.59,30.57,D,0
34.30369,-117.65404,337.23,0.46,0.63,11-09-2024,2140,N20,VIIRS,n,2,299.58,11.62,D,0
34.30281,-117.67166,340.98,0.46,0.63,11-09-2024,2140,N20,VIIRS,n,2,299.51,11.27,D,0
34.31021,-117.75652,367,0.45,0.63,11-09-2024,2140,N20,VIIRS,h,2,304.38,9.24,D,0
34.31479,-117.66644,352.71,0.46,0.63,11-09-2024,2140,N20,VIIRS,n,2,302.03,12.14,D,0
34.31044,-117.75207,332.98,0.45,0.63,11-09-2024,2140,N20,VIIRS,n,2,301.75,9.24,D,0
34.31001,-117.76036,355.39,0.45,0.63,11-09-2024,2140,N20,VIIRS,n,2,303.06,11.43,D,0
34.3222,-117.63577,331.63,0.46,0.63,11-09-2024,2140,N20,VIIRS,n,2,293.34,2.89,D,0
34.32839,-117.6295,367,0.46,0.63,11-09-2024,2140,N20,VIIRS,h,2,296.86,9.51,D,0
34.32806,-117.63579,367,0.46,0.63,11-09-2024,2140,N20,VIIRS,h,2,301.31,9.51,D,0
34.32784,-117.64023,351.2,0.46,0.63,11-09-2024,2140,N20,VIIRS,n,2,299.37,10.24,D,0
34.32764,-117.64417,335.46,0.46,0.63,11-09-2024,2140,N20,VIIRS,n,2,300.72,10.24,D,0
34.3223,-117.7481,341.28,0.45,0.63,11-09-2024,2140,N20,VIIRS,n,2,303.81,15.35,D,0
34.32771,-117.75646,367,0.45,0.63,11-09-2024,2140,N20,VIIRS,h,2,312.68,15.35,D,0
34.3343,-117.62863,350.78,0.46,0.63,11-09-2024,2140,N20,VIIRS,n,2,295.94,9.51,D,0
34.33397,-117.63508,341.11,0.46,0.63,11-09-2024,2140,N20,VIIRS,n,2,300.57,9.51,D,0
34.32806,-117.74972,345.22,0.45,0.63,11-09-2024,2140,N20,VIIRS,n,2,305.04,15.35,D,0
34.32752,-117.76002,343.04,0.45,0.63,11-09-2024,2140,N20,VIIRS,n,2,301.97,18.99,D,0
34.34035,-117.62527,367,0.46,0.63,11-09-2024,2140,N20,VIIRS,h,2,296.79,14.12,D,0
34.33997,-117.63266,367,0.46,0.63,11-09-2024,2140,N20,VIIRS,h,2,303.52,14.12,D,0
34.33364,-117.75447,332.27,0.45,0.63,11-09-2024,2140,N20,VIIRS,n,2,305.45,3.91,D,0
34.34544,-117.64035,338.94,0.46,0.63,11-09-2024,2140,N20,VIIRS,n,2,297.5,13.64,D,0
34.34512,-117.64654,338.87,0.46,0.63,11-09-2024,2140,N20,VIIRS,n,2,298.37,8.13,D,0
34.34371,-117.67358,346.88,0.46,0.63,11-09-2024,2140,N20,VIIRS,n,2,306.15,12.59,D,0
34.35144,-117.63796,340.73,0.46,0.63,11-09-2024,2140,N20,VIIRS,n,2,296.54,2.52,D,0
34.36931,-117.63302,367,0.46,0.63,11-09-2024,2140,N20,VIIRS,h,2,300.75,8.51,D,0
34.36905,-117.63791,343.25,0.46,0.63,11-09-2024,2140,N20,VIIRS,n,2,303.04,8.51,D,0
34.37493,-117.63769,345.71,0.46,0.63,11-09-2024,2140,N20,VIIRS,n,2,301.3,12.35,D,0
34.3746,-117.64378,335.18,0.46,0.63,11-09-2024,2140,N20,VIIRS,n,2,301.01,6.89,D,0
34.37024,-117.72475,335.5,0.45,0.63,11-09-2024,2140,N20,VIIRS,n,2,300.92,9.07,D,0
34.37807,-117.68819,367,0.45,0.63,11-09-2024,2140,N20,VIIRS,h,2,306.5,13.37,D,0
34.37727,-117.70291,367,0.45,0.63,11-09-2024,2140,N20,VIIRS,h,2,299.68,22.03,D,0
34.3805,-117.6432,345.22,0.46,0.63,11-09-2024,2140,N20,VIIRS,n,2,299.41,6.89,D,0
34.37833,-117.6833,345.56,0.45,0.63,11-09-2024,2140,N20,VIIRS,n,2,300.63,12.81,D,0
34.37699,-117.70812,354.81,0.45,0.63,11-09-2024,2140,N20,VIIRS,n,2,304.3,24.35,D,0
34.37643,-117.71825,349.71,0.45,0.63,11-09-2024,2140,N20,VIIRS,n,2,298.75,10.97,D,0
34.37519,-117.74111,331.88,0.45,0.63,11-09-2024,2140,N20,VIIRS,n,2,299.23,6.94,D,0
34.38232,-117.71742,367,0.45,0.63,11-09-2024,2140,N20,VIIRS,h,2,297.76,9.85,D,0
34.38066,-117.74773,367,0.45,0.63,11-09-2024,2140,N20,VIIRS,h,2,303.64,16.18,D,0
34.3845,-117.67761,336.87,0.46,0.63,11-09-2024,2140,N20,VIIRS,n,2,298.3,7.35,D,0
34.38419,-117.68327,338.29,0.45,0.63,11-09-2024,2140,N20,VIIRS,n,2,298.54,7.35,D,0
34.3839,-117.68851,343.24,0.45,0.63,11-09-2024,2140,N20,VIIRS,n,2,300.97,10.17,D,0
34.29171,-117.77582,367,0.45,0.63,11-09-2024,2140,N20,VIIRS,h,2,311.82,20.17,D,0
34.29212,-117.76869,367,0.45,0.63,11-09-2024,2140,N20,VIIRS,h,2,313.9,20.17,D,0
34.29863,-117.65165,367,0.46,0.63,11-09-2024,2140,N20,VIIRS,h,2,301.1,10.43,D,0
34.28004,-117.77638,367,0.45,0.63,11-09-2024,2140,N20,VIIRS,h,2,301.98,15.29,D,0
34.29882,-117.64809,356.52,0.46,0.63,11-09-2024,2140,N20,VIIRS,n,2,302.03,13.47,D,0
34.29843,-117.65524,338.59,0.46,0.63,11-09-2024,2140,N20,VIIRS,n,2,300.9,10.43,D,0
34.24629,-117.64445,343.81,0.46,0.63,11-09-2024,2140,N20,VIIRS,n,2,298.83,7.61,D,0
34.24602,-117.64961,338,0.46,0.63,11-09-2024,2140,N20,VIIRS,n,2,305.12,9.56,D,0
34.26384,-117.64501,330.73,0.46,0.63,11-09-2024,2140,N20,VIIRS,n,2,297.89,5.25,D,0
34.26333,-117.65426,342.51,0.46,0.63,11-09-2024,2140,N20,VIIRS,n,2,301.32,8.12,D,0
34.26218,-117.78343,367,0.45,0.63,11-09-2024,2140,N20,VIIRS,h,2,312.65,34.17,D,0
34.26978,-117.64336,343.37,0.46,0.63,11-09-2024,2140,N20,VIIRS,n,2,296.85,6.61,D,0
34.27453,-117.66373,367,0.46,0.63,11-09-2024,2140,N20,VIIRS,h,2,302.55,10.64,D,0
34.2683,-117.77799,367,0.45,0.63,11-09-2024,2140,N20,VIIRS,h,2,309.59,31.47,D,0
34.26806,-117.78233,355.61,0.45,0.63,11-09-2024,2140,N20,VIIRS,n,2,312.23,31.47,D,0
34.27384,-117.78307,367,0.45,0.63,11-09-2024,2140,N20,VIIRS,h,2,308.23,15.29,D,0
34.29903,-117.64419,355.11,0.46,0.63,11-09-2024,2140,N20,VIIRS,n,2,297.36,13.47,D,0
34.32735,-117.76051,343.3,0.57,0.43,12-09-2024,1001,N20,VIIRS,n,2,294.47,14.49,N,0
34.30478,-117.65082,322.01,0.39,0.44,12-09-2024,1001,N20,VIIRS,n,2,283.7,2.24,N,0
34.30404,-117.6473,325.11,0.39,0.44,12-09-2024,1001,N20,VIIRS,n,2,282.98,2.24,N,0
34.30331,-117.64372,352.92,0.39,0.44,12-09-2024,1001,N20,VIIRS,n,2,289.57,10.19,N,0
34.32624,-117.75515,304.96,0.57,0.43,12-09-2024,1001,N20,VIIRS,n,2,286.12,2.41,N,0
34.30549,-117.6543,302.49,0.39,0.44,12-09-2024,1001,N20,VIIRS,n,2,282.69,0.89,N,0
34.30251,-117.63988,310.15,0.39,0.44,12-09-2024,1001,N20,VIIRS,n,2,282.21,10.19,N,0
34.32231,-117.75607,302.14,0.57,0.43,12-09-2024,1001,N20,VIIRS,n,2,283.98,0.79,N,0
34.30154,-117.65521,299.32,0.39,0.44,12-09-2024,1001,N20,VIIRS,n,2,285.35,1.39,N,0
34.30203,-117.67764,301.04,0.38,0.44,12-09-2024,1001,N20,VIIRS,n,2,286.38,1.24,N,0
34.30129,-117.67406,302.61,0.38,0.44,12-09-2024,1001,N20,VIIRS,n,2,287.14,1.52,N,0
34.29766,-117.65649,314.46,0.39,0.44,12-09-2024,1001,N20,VIIRS,n,2,285.95,1.39,N,0
34.29756,-117.67606,301.9,0.38,0.44,12-09-2024,1001,N20,VIIRS,n,2,287.72,0.93,N,0
34.31252,-117.76855,314.78,0.57,0.43,12-09-2024,1001,N20,VIIRS,n,2,288.62,1.61,N,0
34.31118,-117.76206,305.5,0.57,0.43,12-09-2024,1001,N20,VIIRS,n,2,289.28,1.61,N,0
34.30854,-117.76923,325.88,0.57,0.43,12-09-2024,1001,N20,VIIRS,n,2,287.36,4.84,N,0
34.33136,-117.76,310.42,0.57,0.43,12-09-2024,1001,N20,VIIRS,n,2,288.23,14.49,N,0
34.30952,-117.65376,307.61,0.39,0.44,12-09-2024,1001,N20,VIIRS,n,2,283.34,0.89,N,0
34.30804,-117.64661,295.29,0.39,0.44,12-09-2024,1001,N20,VIIRS,n,2,283.08,2.24,N,0
34.32639,-117.63497,343.45,0.39,0.44,12-09-2024,1001,N20,VIIRS,n,2,290.78,16.35,N,0
34.32795,-117.64259,298.67,0.39,0.44,12-09-2024,1001,N20,VIIRS,n,2,285.56,1.16,N,0
34.32722,-117.63907,312.01,0.39,0.44,12-09-2024,1001,N20,VIIRS,n,2,285.46,1.16,N,0
34.32544,-117.63035,304.84,0.39,0.44,12-09-2024,1001,N20,VIIRS,n,2,287.16,16.35,N,0
34.3249,-117.64795,297.94,0.39,0.44,12-09-2024,1001,N20,VIIRS,n,2,285.39,0.45,N,0
34.32338,-117.64053,308.26,0.39,0.44,12-09-2024,1001,N20,VIIRS,n,2,285.65,0.95,N,0
34.32193,-117.65366,303.35,0.39,0.44,12-09-2024,1001,N20,VIIRS,n,2,285.93,0.45,N,0
34.31812,-117.65531,331.16,0.39,0.44,12-09-2024,1001,N20,VIIRS,n,2,288.03,2.73,N,0
34.31887,-117.65891,319.13,0.39,0.44,12-09-2024,1001,N20,VIIRS,n,2,285.84,4.01,N,0
